# number of rays:   32
# TURN PID X A Y B T D
            100 1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
            100 2  -0.3915612E-03 -0.4939753E-03  0.2624912E-06 -0.2035495E-07 -0.1278646E-03  0.0000000E+00
            100 3   0.3907334E-06  0.6309723E-06  0.2572874E-02 -0.6663526E-03 -0.3415771E-03  0.0000000E+00
            100 4   0.3627821E-04  0.1807265E-05  0.6226218E-05 -0.1718076E-05  0.1466430E+00 -0.3000000E-03
            100 5  -0.2795559E-03 -0.3823215E-03  0.1585644E-06 -0.1230030E-07 -0.6740805E-04  0.0000000E+00
            100 6   0.1926095E-06  0.3804412E-06  0.2076574E-02 -0.5244768E-03 -0.2071936E-03  0.0000000E+00
            100 7   0.2833545E-04  0.1446146E-05  0.5047576E-05 -0.1368779E-05  0.1140501E+00 -0.2333333E-03
            100 8  -0.1859953E-03 -0.2720419E-03  0.8080233E-07 -0.6268291E-08 -0.2522380E-04  0.0000000E+00
            100 9   0.8146916E-07  0.1936236E-06  0.1523308E-02 -0.3778657E-03 -0.1060092E-03  0.0000000E+00
            100 10   0.2031968E-04  0.1061356E-05  0.3754132E-05 -0.1000994E-05  0.8146041E-01 -0.1666667E-03
            100 11  -0.1058935E-03 -0.1627840E-03  0.2905889E-07 -0.2253216E-08 -0.1366036E-05  0.0000000E+00
            100 12   0.2530027E-07  0.6958951E-07  0.9298815E-03 -0.2279887E-03 -0.3832145E-04  0.0000000E+00
            100 13   0.1223693E-04  0.6535296E-06  0.2343078E-05 -0.6146187E-06  0.4887386E-01 -0.1000000E-03
            100 14  -0.3423419E-04 -0.5417768E-04  0.3225933E-08 -0.2498654E-09  0.4135550E-05  0.0000000E+00
            100 15   0.2590031E-08  0.7725910E-08  0.3125926E-03 -0.7620365E-04 -0.4325954E-05  0.0000000E+00
            100 16   0.4093064E-05  0.2233070E-06  0.8116734E-06 -0.2095612E-06  0.1629049E-01 -0.3333333E-04
            100 17   0.3400731E-04  0.5415817E-04  0.3223540E-08 -0.2492356E-09 -0.8725020E-05  0.0000000E+00
            100 18   0.2596493E-08  0.7726318E-08 -0.3125797E-03  0.7619991E-04 -0.4131781E-05  0.0000000E+00
            100 19  -0.4106220E-05 -0.2286620E-06 -0.8427602E-06  0.2142624E-06 -0.1628970E-01  0.3333333E-04
            100 20   0.1038431E-03  0.1626087E-03  0.2899414E-07 -0.2236200E-08 -0.3993061E-04  0.0000000E+00
            100 21   0.2547620E-07  0.6960070E-07 -0.9297657E-03  0.2279551E-03 -0.3776901E-04  0.0000000E+00
            100 22  -0.1235539E-04 -0.7017224E-06 -0.2622835E-05  0.6569265E-06 -0.4886671E-01  0.1000000E-03
            100 23   0.1802524E-03  0.2715563E-03  0.8050123E-07 -0.6189420E-08 -0.8944138E-04  0.0000000E+00
            100 24   0.8229527E-07  0.1936772E-06 -0.1522990E-02  0.3777726E-03 -0.1051877E-03  0.0000000E+00
            100 25  -0.2064910E-04 -0.1195214E-05 -0.4531101E-05  0.1118496E-05 -0.8144055E-01  0.1666667E-03
            100 26   0.2681616E-03  0.3813739E-03  0.1577329E-06 -0.1208351E-07 -0.1571950E-03  0.0000000E+00
            100 27   0.1949235E-06  0.3805957E-06 -0.2075962E-02  0.5242956E-03 -0.2062487E-03  0.0000000E+00
            100 28  -0.2898216E-04 -0.1708475E-05 -0.6570042E-05  0.1599029E-05 -0.1140112E+00  0.2333333E-03
            100 29   0.3724221E-03  0.4924179E-03  0.2607096E-06 -0.1989321E-07 -0.2431065E-03  0.0000000E+00
            100 30   0.3957838E-06  0.6313217E-06 -0.2571888E-02  0.6660560E-03 -0.3407056E-03  0.0000000E+00
            100 31  -0.3734955E-04 -0.2240839E-05 -0.8742081E-05  0.2098572E-05 -0.1465787E+00  0.3000000E-03
            200 0   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
            200 1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
            200 2   0.1319415E-02  0.5525331E-03  0.1552073E-06 -0.7027842E-08 -0.3637550E-03  0.0000000E+00
            200 3  -0.1033511E-04 -0.4024444E-06  0.5716479E-02 -0.7846601E-03 -0.6371665E-03  0.0000000E+00
            200 4   0.1183263E-04  0.4258943E-05  0.1917896E-04 -0.3494312E-05  0.2934075E+00 -0.3000000E-03
            200 5   0.9821677E-03  0.4275720E-03  0.9519718E-07 -0.4293009E-08 -0.2204837E-03  0.0000000E+00
            200 6  -0.6395173E-05 -0.2370673E-06  0.4490443E-02 -0.6047317E-03 -0.3878041E-03  0.0000000E+00
            200 7   0.8651969E-05  0.3225573E-05  0.1541426E-04 -0.2769755E-05  0.2281947E+00 -0.2333333E-03
            200 8   0.6775904E-03  0.3041491E-03  0.4904773E-07 -0.2205166E-08 -0.1127787E-03  0.0000000E+00
            200 9  -0.3313504E-05 -0.1182571E-06  0.3228381E-02 -0.4286080E-03 -0.2004085E-03  0.0000000E+00
            200 10   0.5799071E-05  0.2242231E-05  0.1136456E-04 -0.2014659E-05  0.1629883E+00 -0.1666667E-03
            200 11   0.3967777E-03  0.1819375E-03  0.1776177E-07 -0.7967155E-09 -0.4079405E-04  0.0000000E+00
            200 12  -0.1204301E-05 -0.4188026E-07  0.1944594E-02 -0.2557238E-03 -0.7444292E-04  0.0000000E+00
            200 13   0.3258572E-05  0.1308548E-05  0.7030643E-05 -0.1230023E-05  0.9778818E-01 -0.1000000E-03
            200 14   0.1305537E-03  0.6053577E-04  0.1977698E-08 -0.8854318E-10 -0.4631093E-05  0.0000000E+00
            200 15  -0.1344253E-06 -0.4613368E-08  0.6493778E-03 -0.8499031E-04 -0.9570238E-05  0.0000000E+00
            200 16   0.1015117E-05  0.4240206E-06  0.2413868E-05 -0.4168999E-06  0.3259447E-01 -0.3333333E-04
            200 17  -0.1304114E-03 -0.6050271E-04  0.1974445E-08 -0.8825281E-10 -0.4338523E-05  0.0000000E+00
            200 18  -0.1344338E-06 -0.4613457E-08 -0.6493757E-03  0.8498895E-04 -0.5680023E-05  0.0000000E+00
            200 19  -0.9465800E-06 -0.4119750E-06 -0.2483801E-05  0.4236023E-06 -0.3259288E-01  0.3333333E-04
            200 20  -0.3954954E-03 -0.1816407E-03  0.1767433E-07 -0.7888995E-09 -0.3991313E-04  0.0000000E+00
            200 21  -0.1204533E-05 -0.4188280E-07 -0.1944576E-02  0.2557113E-03 -0.6289892E-04  0.0000000E+00
            200 22  -0.2641682E-05 -0.1200177E-05 -0.7659822E-05  0.1290326E-05 -0.9777385E-01  0.1000000E-03
            200 23  -0.6740218E-03 -0.3033283E-03  0.4864651E-07 -0.2169202E-08 -0.1113003E-03  0.0000000E+00
            200 24  -0.3314614E-05 -0.1182708E-06 -0.3228335E-02  0.4285714E-03 -0.1815895E-03  0.0000000E+00
            200 25  -0.4085178E-05 -0.1941425E-05 -0.1311107E-04  0.2182063E-05 -0.1629485E+00  0.1666667E-03
            200 26  -0.9751557E-03 -0.4259752E-03  0.9411130E-07 -0.4195245E-08 -0.2183945E-03  0.0000000E+00
            200 27  -0.6398365E-05 -0.2371136E-06 -0.4490368E-02  0.6046551E-03 -0.3623375E-03  0.0000000E+00
            200 28  -0.5291839E-05 -0.2636651E-05 -0.1883388E-04  0.3097563E-05 -0.2281167E+00  0.2333333E-03
            200 29  -0.1307794E-02 -0.5499226E-03  0.1529427E-06 -0.6822703E-08 -0.3610396E-03  0.0000000E+00
            200 30  -0.1034230E-04 -0.4025690E-06 -0.5716387E-02  0.7845234E-03 -0.6059209E-03  0.0000000E+00
            200 31  -0.6276175E-05 -0.3286872E-05 -0.2482400E-04  0.4035528E-05 -0.2932786E+00  0.3000000E-03
            300 0   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
            300 1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
            300 2   0.5984065E-03 -0.4001135E-03 -0.6753534E-07  0.1678982E-07 -0.4884699E-03  0.0000000E+00
            300 3  -0.5236705E-05  0.8622652E-06  0.5513512E-02 -0.4878061E-03 -0.9049869E-03  0.0000000E+00
            300 4   0.3782542E-04  0.2270940E-05  0.2934615E-04 -0.4349189E-05  0.4402949E+00 -0.3000000E-03
            300 5   0.5341066E-03 -0.3035374E-03 -0.4429009E-07  0.1086901E-07 -0.2855833E-03  0.0000000E+00
            300 6  -0.2782378E-05  0.5370854E-06  0.4186105E-02 -0.3522279E-03 -0.5528946E-03  0.0000000E+00
            300 7   0.2980716E-04  0.1885305E-05  0.2335206E-04 -0.3409262E-05  0.3424348E+00 -0.2333333E-03
            300 8   0.4183643E-03 -0.2125809E-03 -0.2388339E-07  0.5814884E-08 -0.1365681E-03  0.0000000E+00
            300 9  -0.1266875E-05  0.2792384E-06  0.2930052E-02 -0.2366074E-03 -0.2874108E-03  0.0000000E+00
            300 10   0.2153949E-04  0.1429699E-05  0.1703965E-04 -0.2451126E-05  0.2445843E+00 -0.1666667E-03
            300 11   0.2658723E-03 -0.1257994E-03 -0.8905522E-08  0.2157956E-08 -0.4148439E-04  0.0000000E+00
            300 12  -0.4186805E-06  0.1016470E-06  0.1732544E-02 -0.1358580E-03 -0.1080159E-03  0.0000000E+00
            300 13   0.1305637E-04  0.9063841E-06  0.1042887E-04 -0.1478404E-05  0.1467434E+00 -0.1000000E-03
            300 14   0.9117175E-04 -0.4162328E-04 -0.1007497E-08  0.2434845E-09 -0.3460829E-06  0.0000000E+00
            300 15  -0.4441814E-07  0.1135181E-07  0.5731143E-03 -0.4425710E-04 -0.1452765E-04  0.0000000E+00
            300 16   0.4390960E-05  0.3178670E-06  0.3540934E-05 -0.4947627E-06  0.4891207E-01 -0.3333333E-04
            300 17  -0.9132866E-04  0.4159177E-04 -0.1009969E-08  0.2438112E-09 -0.1312787E-04  0.0000000E+00
            300 18  -0.4440978E-07  0.1135179E-07 -0.5730957E-03  0.4425580E-04 -0.6968927E-05  0.0000000E+00
            300 19  -0.4424536E-05 -0.3331333E-06 -0.3601725E-05  0.4961067E-06 -0.4890968E-01  0.3333333E-04
            300 20  -0.2673061E-03  0.1255169E-03 -0.8972859E-08  0.2166852E-08 -0.7976698E-04  0.0000000E+00
            300 21  -0.4184515E-06  0.1016475E-06 -0.1732379E-02  0.1358460E-03 -0.8550084E-04  0.0000000E+00
            300 22  -0.1335898E-04 -0.1043721E-05 -0.1097559E-04  0.1490498E-05 -0.1467219E+00  0.1000000E-03
            300 23  -0.4224680E-03  0.2118019E-03 -0.2420059E-07  0.5856736E-08 -0.2001607E-03  0.0000000E+00
            300 24  -0.1265789E-05  0.2792497E-06 -0.2929606E-02  0.2365728E-03 -0.2504309E-03  0.0000000E+00
            300 25  -0.2238245E-04 -0.1810856E-05 -0.1855613E-04  0.2484706E-05 -0.2445245E+00  0.1666667E-03
            300 26  -0.5425068E-03  0.3020276E-03 -0.4518205E-07  0.1098649E-07 -0.3741597E-03  0.0000000E+00
            300 27  -0.2779314E-05  0.5371547E-06 -0.4185269E-02  0.3521564E-03 -0.5022940E-03  0.0000000E+00
            300 28  -0.3146630E-04 -0.2631383E-05 -0.2631793E-04  0.3475041E-05 -0.3423175E+00  0.2333333E-03
            300 29  -0.6130855E-03  0.3976562E-03 -0.6948840E-07  0.1704650E-07 -0.6015578E-03  0.0000000E+00
            300 30  -0.5230042E-05  0.8625187E-06 -0.5512227E-02  0.4876795E-03 -0.8419961E-03  0.0000000E+00
            300 31  -0.4058329E-04 -0.3502062E-05 -0.3423477E-04  0.4457838E-05 -0.4401009E+00  0.3000000E-03
            400 0   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
            400 1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
            400 2  -0.3716590E-02 -0.2912616E-03 -0.3054513E-06  0.3412834E-07 -0.6916377E-03  0.0000000E+00
            400 3   0.1765829E-05  0.4511497E-06  0.3509415E-02 -0.8199006E-04 -0.1190392E-02  0.0000000E+00
            400 4   0.5915205E-06 -0.9242501E-06  0.3391495E-04 -0.4355179E-05  0.5873041E+00 -0.3000000E-03
            400 5  -0.2898264E-02 -0.2384294E-03 -0.1806338E-06  0.2038586E-07 -0.4146080E-03  0.0000000E+00
            400 6   0.1294080E-05  0.2377995E-06  0.2458968E-02 -0.1977505E-04 -0.7291113E-03  0.0000000E+00
            400 7   0.1052867E-05 -0.7667099E-06  0.2665374E-04 -0.3359144E-05  0.4567697E+00 -0.2333333E-03
            400 8  -0.2072649E-02 -0.1765651E-03 -0.9034804E-07  0.1027889E-07 -0.2083131E-03  0.0000000E+00
            400 9   0.7310615E-06  0.1068048E-06  0.1606098E-02  0.9424287E-05 -0.3795056E-03  0.0000000E+00
            400 10   0.1202655E-05 -0.5744217E-06  0.1919475E-04 -0.2374060E-05  0.3262481E+00 -0.1666667E-03
            400 11  -0.1243964E-02 -0.1083993E-03 -0.3204433E-07  0.3665816E-08 -0.7243066E-04  0.0000000E+00
            400 12   0.2772442E-06  0.3478862E-07  0.9021164E-03  0.1504990E-04 -0.1425252E-03  0.0000000E+00
            400 13   0.1006216E-05 -0.3564338E-06  0.1158613E-04 -0.1406210E-05  0.1957392E+00 -0.1000000E-03
            400 14  -0.4145657E-03 -0.3653313E-04 -0.3530785E-08  0.4049356E-09 -0.6669557E-05  0.0000000E+00
            400 15   0.3148174E-07  0.3655575E-08  0.2903013E-03  0.6579824E-05 -0.1902089E-04  0.0000000E+00
            400 16   0.4343676E-06 -0.1213689E-06  0.3876898E-05 -0.4616812E-06  0.6524322E-01 -0.3333333E-04
            400 17   0.4143444E-03  0.3651953E-04 -0.3527194E-08  0.4042393E-09 -0.1076166E-04  0.0000000E+00
            400 18   0.3147818E-07  0.3653240E-08 -0.2902659E-03 -0.6582609E-05 -0.9508886E-05  0.0000000E+00
            400 19  -0.5367753E-06  0.1226190E-06 -0.3883481E-05  0.4536782E-06 -0.6524002E-01  0.3333333E-04
            400 20   0.1241996E-02  0.1082794E-03 -0.3194709E-07  0.3646997E-08 -0.8445640E-04  0.0000000E+00
            400 21   0.2771562E-06  0.3472554E-07 -0.9017951E-03 -0.1507537E-04 -0.1140790E-03  0.0000000E+00
            400 22  -0.1926030E-05  0.3678794E-06 -0.1164539E-04  0.1334292E-05 -0.1957105E+00  0.1000000E-03
            400 23   0.2067317E-02  0.1762467E-03 -0.8989607E-07  0.1019172E-07 -0.2275206E-03  0.0000000E+00
            400 24   0.7307349E-06  0.1065132E-06 -0.1605195E-02 -0.9497262E-05 -0.3324179E-03  0.0000000E+00
            400 25  -0.3747398E-05  0.6072912E-06 -0.1935944E-04  0.2174891E-05 -0.3261681E+00  0.1666667E-03
            400 26   0.2888225E-02  0.2378501E-03 -0.1793906E-06  0.2014706E-07 -0.4397441E-03  0.0000000E+00
            400 27   0.1293535E-05  0.2370066E-06 -0.2457175E-02  0.1962592E-04 -0.6639465E-03  0.0000000E+00
            400 28  -0.6010345E-05  0.8342821E-06 -0.2697675E-04  0.2970548E-05 -0.4566130E+00  0.2333333E-03
            400 29   0.3700943E-02  0.2904076E-03 -0.3028176E-06  0.3362430E-07 -0.7209514E-03  0.0000000E+00
            400 30   0.1765717E-05  0.4495069E-06 -0.3506437E-02  0.8173140E-04 -0.1108097E-02  0.0000000E+00
            400 31  -0.8720092E-05  0.1042840E-05 -0.3444933E-04  0.3716705E-05 -0.5870451E+00  0.3000000E-03
            500 0   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
            500 1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
            500 2  -0.1478082E-02  0.2875185E-03 -0.1676329E-06  0.1679738E-07 -0.8921310E-03  0.0000000E+00
            500 3   0.9654579E-06 -0.1863087E-06  0.1324005E-02  0.2408175E-03 -0.1482540E-02  0.0000000E+00
            500 4  -0.6668730E-06  0.1878453E-05  0.3449041E-04 -0.3973868E-05  0.7344357E+00 -0.3000000E-03
            500 5  -0.1253311E-02  0.2084078E-03 -0.1131774E-06  0.1192563E-07 -0.5398597E-03  0.0000000E+00
            500 6   0.4319585E-06 -0.1547338E-06  0.6302707E-03  0.2388099E-03 -0.9076840E-03  0.0000000E+00
            500 7  -0.1145538E-05  0.1256625E-05  0.2673069E-04 -0.3004513E-05  0.5711997E+00 -0.2333333E-03
            500 8  -0.9500817E-03  0.1405260E-03 -0.6212381E-07  0.6750039E-08 -0.2756423E-03  0.0000000E+00
            500 9   0.1344502E-06 -0.9449544E-07  0.2340245E-03  0.1972798E-03 -0.4713831E-03  0.0000000E+00
            500 10  -0.1195331E-05  0.7568283E-06  0.1896303E-04 -0.2078138E-05  0.4079798E+00 -0.1666667E-03
            500 11  -0.5918549E-03  0.8091720E-04 -0.2339496E-07  0.2587749E-08 -0.9945509E-04  0.0000000E+00
            500 12   0.2309712E-07 -0.3761537E-07  0.5361240E-04  0.1287609E-03 -0.1759278E-03  0.0000000E+00
            500 13  -0.9018996E-06  0.3731225E-06  0.1126289E-04 -0.1202601E-05  0.2447758E+00 -0.1000000E-03
            500 14  -0.2009551E-03  0.2639111E-04 -0.2656899E-08  0.2962540E-09 -0.1119815E-04  0.0000000E+00
            500 15   0.1004252E-08 -0.4374434E-08  0.3377526E-05  0.4462259E-04 -0.2286848E-04  0.0000000E+00
            500 16  -0.3487165E-06  0.9864054E-07  0.3704042E-05 -0.3850323E-06  0.8158793E-01 -0.3333333E-04
            500 17   0.2010875E-03 -0.2636847E-04 -0.2659475E-08  0.2963648E-09 -0.1072922E-04  0.0000000E+00
            500 18   0.9943205E-09 -0.4376180E-08 -0.3343702E-05 -0.4462553E-04 -0.1294673E-04  0.0000000E+00
            500 19   0.3837571E-06 -0.7424568E-07 -0.3642219E-05  0.3682274E-06 -0.8158393E-01  0.3333333E-04
            500 20   0.5930805E-03 -0.8070750E-04 -0.2346529E-07  0.2590838E-08 -0.9788712E-04  0.0000000E+00
            500 21   0.2282691E-07 -0.3766416E-07 -0.5329704E-04 -0.1287885E-03 -0.1461250E-03  0.0000000E+00
            500 22   0.1218781E-05 -0.1537648E-06 -0.1070781E-04  0.1051684E-05 -0.2447398E+00  0.1000000E-03
            500 23   0.9536702E-03 -0.1399108E-03 -0.6245677E-07  0.6765246E-08 -0.2725028E-03  0.0000000E+00
            500 24   0.1331940E-06 -0.9473632E-07 -0.2330907E-03 -0.1973622E-03 -0.4216246E-03  0.0000000E+00
            500 25   0.2083927E-05 -0.1485937E-06 -0.1742854E-04  0.1660741E-05 -0.4078796E+00  0.1666667E-03
            500 26   0.1260874E-02 -0.2071086E-03 -0.1141195E-06  0.1197087E-07 -0.5343977E-03  0.0000000E+00
            500 27   0.4285667E-06 -0.1554523E-06 -0.6282872E-03 -0.2389875E-03 -0.8379714E-03  0.0000000E+00
            500 28   0.2911562E-05 -0.6771542E-07 -0.2374477E-04  0.2191735E-05 -0.5710034E+00  0.2333333E-03
            500 29   0.1491717E-02 -0.2851729E-03 -0.1697072E-06  0.1690249E-07 -0.8833688E-03  0.0000000E+00
            500 30   0.9586929E-06 -0.1879778E-06 -0.1320442E-02 -0.2411438E-03 -0.1393143E-02  0.0000000E+00
            500 31   0.3639215E-05  0.7971372E-07 -0.2960198E-04  0.2641973E-05 -0.7341111E+00  0.3000000E-03
            600 0   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
            600 1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
            600 2  -0.4820727E-03  0.4125645E-03 -0.3582510E-07 -0.2241161E-08 -0.1056857E-02  0.0000000E+00
            600 3   0.1835193E-06 -0.3544153E-06 -0.2307569E-03  0.4322773E-03 -0.1763740E-02  0.0000000E+00
            600 4   0.3251101E-05  0.2910930E-05  0.3358607E-04 -0.3590749E-05  0.8816901E+00 -0.3000000E-03
            600 5  -0.5097488E-03  0.3059845E-03 -0.3721848E-07  0.8904057E-09 -0.6398327E-03  0.0000000E+00
            600 6  -0.3380172E-06 -0.2562117E-06 -0.6637459E-03  0.3896104E-03 -0.1077900E-02  0.0000000E+00
            600 7   0.1391297E-05  0.2019416E-05  0.2568972E-04 -0.2659445E-05  0.6857252E+00 -0.2333333E-03
            600 8  -0.4361100E-03  0.2102257E-03 -0.2497437E-07  0.1328080E-08 -0.3267888E-03  0.0000000E+00
            600 9  -0.3761461E-06 -0.1447473E-06 -0.7301479E-03  0.3048962E-03 -0.5579774E-03  0.0000000E+00
            600 10   0.2679300E-06  0.1269937E-05  0.1795981E-04 -0.1797656E-05  0.4897796E+00 -0.1666667E-03
            600 11  -0.2904760E-03  0.1226846E-03 -0.1043157E-07  0.6896348E-09 -0.1179167E-03  0.0000000E+00
            600 12  -0.1890952E-06 -0.5507291E-07 -0.5390241E-03  0.1929574E-03 -0.2068646E-03  0.0000000E+00
            600 13  -0.2220347E-06  0.6605638E-06  0.1049572E-04 -0.1013975E-05  0.2938533E+00 -0.1000000E-03
            600 14  -0.1016921E-03  0.4029584E-04 -0.1240105E-08  0.8845578E-10 -0.1326152E-04  0.0000000E+00
            600 15  -0.2413822E-07 -0.6269442E-08 -0.1963223E-03  0.6592446E-04 -0.2619309E-04  0.0000000E+00
            600 16  -0.1839580E-06  0.1873176E-06  0.3390719E-05 -0.3154985E-06  0.9794628E-01 -0.3333333E-04
            600 17   0.1018633E-03 -0.4026402E-04 -0.1242625E-08  0.8854720E-10 -0.1276436E-04  0.0000000E+00
            600 18  -0.2414624E-07 -0.6270471E-08  0.1963457E-03 -0.6592651E-04 -0.1658631E-04  0.0000000E+00
            600 19   0.2763489E-06 -0.1555788E-06 -0.3269439E-05  0.2922556E-06 -0.9794146E-01  0.3333333E-04
            600 20   0.2920458E-03 -0.1223931E-03 -0.1049986E-07  0.6921488E-09 -0.1162920E-03  0.0000000E+00
            600 21  -0.1893245E-06 -0.5510271E-07  0.5392523E-03 -0.1929776E-03 -0.1778789E-03  0.0000000E+00
            600 22   0.1054312E-05 -0.3754441E-06 -0.9407669E-05  0.8054149E-06 -0.2938099E+00  0.1000000E-03
            600 23   0.4406286E-03 -0.2093886E-03 -0.2529068E-07  0.1339917E-08 -0.3236493E-03  0.0000000E+00
            600 24  -0.3773089E-06 -0.1449047E-06  0.7308804E-03 -0.3049618E-03 -0.5091668E-03  0.0000000E+00
            600 25   0.2048086E-05 -0.4808846E-06 -0.1495664E-04  0.1221791E-05 -0.4896591E+00  0.1666667E-03
            600 26   0.5190482E-03 -0.3042689E-03 -0.3808362E-07  0.9233919E-09 -0.6345744E-03  0.0000000E+00
            600 27  -0.3415262E-06 -0.2567249E-06  0.6654571E-03 -0.3897663E-03 -0.1008692E-02  0.0000000E+00
            600 28   0.3159846E-05 -0.4815463E-06 -0.1985972E-04  0.1540902E-05 -0.6854890E+00  0.2333333E-03
            600 29   0.4983539E-03 -0.4095830E-03 -0.3764279E-07 -0.2170782E-08 -0.1048715E-02  0.0000000E+00
            600 30   0.1755858E-06 -0.3557343E-06  0.2341371E-03 -0.4325922E-03 -0.1673704E-02  0.0000000E+00
            600 31   0.4296877E-05 -0.3878757E-06 -0.2407174E-04  0.1763964E-05 -0.8812997E+00  0.3000000E-03
            700 0   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
            700 1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
            700 2  -0.2212952E-02  0.1680504E-03 -0.1808485E-06  0.1363289E-07 -0.1215202E-02  0.0000000E+00
